number,name,runningOffice,party
3663,ELIAS TEIXEIRA,FEDERAL_REPRESENTATIVE,AGIR
3664,PAULO EDUARDO DE PAULA,FEDERAL_REPRESENTATIVE,AGIR
3665,EMERSON VIRGILIO VENANCIO,FEDERAL_REPRESENTATIVE,AGIR
3666,DENILCE JOSEFINA NICOLA,FEDERAL_REPRESENTATIVE,AGIR
3667,ROMULO APARECIDO SENNA DE SOUZA,FEDERAL_REPRESENTATIVE,AGIR
3668,ROBSON DE LIMA,FEDERAL_REPRESENTATIVE,AGIR
3669,EDER SOLDERA BORGHETTI,FEDERAL_REPRESENTATIVE,AGIR
3670,NATANAEL RODRIGUES DE PAULA,FEDERAL_REPRESENTATIVE,AGIR
3671,RICARDO DE DEUS ANDRADE,FEDERAL_REPRESENTATIVE,AGIR
3672,SEVERINO DE OLIVEIRA MELO,FEDERAL_REPRESENTATIVE,AGIR
3674,DAGMAR PEREIRA DE SOUZA MOITINHO DE LIMA CRUZ,FEDERAL_REPRESENTATIVE,AGIR
3675,EDER DIAS MASCARENHAS,FEDERAL_REPRESENTATIVE,AGIR
3676,FLAVIO ROBERTO CASIMIRO,FEDERAL_REPRESENTATIVE,AGIR
3677,KELLY PIRES FREITAS,FEDERAL_REPRESENTATIVE,AGIR
3678,SAULO GOES DE ALBUQUERQUE,FEDERAL_REPRESENTATIVE,AGIR
3679,VERA LÚCIA SANTOS DE FRANÇA,FEDERAL_REPRESENTATIVE,AGIR
3680,CARLOS ALBERTO CANTELLI,FEDERAL_REPRESENTATIVE,AGIR
3681,JENNIFER ADRIELI CERQUEIRA LEITE LOPES,FEDERAL_REPRESENTATIVE,AGIR
3683,MARIA PAULA MILLEN BARCELLOS,FEDERAL_REPRESENTATIVE,AGIR
3684,DAYANE ANDRADE DA SILVA,FEDERAL_REPRESENTATIVE,AGIR
3685,MARCOS DE BARROS GABRIEL,FEDERAL_REPRESENTATIVE,AGIR
3686,JULIANO TAKESHI KOCHI,FEDERAL_REPRESENTATIVE,AGIR
3688,MARIO JOSE DE SOUZA,FEDERAL_REPRESENTATIVE,AGIR
3689,MANOEL DOS SANTOS SILVA IRMAO,FEDERAL_REPRESENTATIVE,AGIR
3697,MARIA MIRTES LOPES DA SILVA CAMELO,FEDERAL_REPRESENTATIVE,AGIR
3699,ANTONIO CARLOS TONINI,FEDERAL_REPRESENTATIVE,AGIR
4000,JONAS DONIZETTE FERREIRA,FEDERAL_REPRESENTATIVE,PSB
4001,CICERO ANTONIO DA SILVA,FEDERAL_REPRESENTATIVE,PSB
4002,ANE CAROLINE SOLLAR PEREIRA,FEDERAL_REPRESENTATIVE,PSB
4003,ROSENILDA APARECIDA DA SILVA CRUZ,FEDERAL_REPRESENTATIVE,PSB
4004,AUGUSTO DE ARRUDA BOTELHO NETO,FEDERAL_REPRESENTATIVE,PSB
4005,CLEITON FREITAS DE ARAUJO,FEDERAL_REPRESENTATIVE,PSB
4006,ALEXSANDRA RIBEIRO RODRIGUES DA SILVA,FEDERAL_REPRESENTATIVE,PSB
4007,MARCELLO LEONARDI BEZERRA,FEDERAL_REPRESENTATIVE,PSB
4008,PAULO JOSÉ RIBEIRO DA SILVA,FEDERAL_REPRESENTATIVE,PSB
4009,SERGIO ROBERTO RIBEIRO DOS SANTOS,FEDERAL_REPRESENTATIVE,PSB
4010,HILARIO JULIANO RUIZ DE OLIVEIRA,FEDERAL_REPRESENTATIVE,PSB
4011,LUCIANA TRINDADE DE MACEDO,FEDERAL_REPRESENTATIVE,PSB
4012,ELISEU GABRIEL DE PIERI,FEDERAL_REPRESENTATIVE,PSB
4013,JORGE ABISSAMRA FILHO,FEDERAL_REPRESENTATIVE,PSB
4014,DANIELA CURIATI NUCCI,FEDERAL_REPRESENTATIVE,PSB
4015,RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,FEDERAL_REPRESENTATIVE,PSB
4016,ROBERTO NOVAES REIS,FEDERAL_REPRESENTATIVE,PSB
4017,ANTONIO CARLOS DE OLIVEIRA,FEDERAL_REPRESENTATIVE,PSB
4019,IRACILDA LOPES GUIMARÃES,FEDERAL_REPRESENTATIVE,PSB
4020,ANA MARIA DE GOUVÊA,FEDERAL_REPRESENTATIVE,PSB
4021,EDNA PENHA DA SILVA,FEDERAL_REPRESENTATIVE,PSB
4022,WESLEY CASA FORTE MARIANO,FEDERAL_REPRESENTATIVE,PSB
4023,RENATO RAMOS DE SOUZA,FEDERAL_REPRESENTATIVE,PSB
4025,WALTER JOSÉ DOS SANTOS,FEDERAL_REPRESENTATIVE,PSB
4026,JACQUELINE COPQUE DE SANT ANNA PEREIRA,FEDERAL_REPRESENTATIVE,PSB
4027,KATIANE DA COSTA PEREIRA,FEDERAL_REPRESENTATIVE,PSB
4030,DANIELA APARECIDA FELIX,FEDERAL_REPRESENTATIVE,PSB
4031,SANDRA CRISTINA DOS SANTOS SOARES,FEDERAL_REPRESENTATIVE,PSB
4032,MANOEL DAMIÃO GOMES BARBOSA,FEDERAL_REPRESENTATIVE,PSB
4033,ISAÍAS TEIXEIRA DE OLIVEIRA,FEDERAL_REPRESENTATIVE,PSB
4034,RENATO CARVALHO DONATO,FEDERAL_REPRESENTATIVE,PSB
4035,FABIO ELY RAMOS,FEDERAL_REPRESENTATIVE,PSB
4038,JEFFERSON FERNANDO RIBEIRO CABRAL,FEDERAL_REPRESENTATIVE,PSB
4040,TABATA CLAUDIA AMARAL DE PONTES,FEDERAL_REPRESENTATIVE,PSB
4041,LUZIMAR RODRIGUES DA SILVA,FEDERAL_REPRESENTATIVE,PSB
4042,TEREZINHA MARIA DOS SANTOS,FEDERAL_REPRESENTATIVE,PSB
4043,NORMANDO COSTA DE ANDRADE FILHO,FEDERAL_REPRESENTATIVE,PSB
4044,FELIPE GUIMARÃES DE ARAÚJO COSTA,FEDERAL_REPRESENTATIVE,PSB
4045,EVILASIO CAVALCANTE DE FARIAS,FEDERAL_REPRESENTATIVE,PSB
4046,WILSON LIMA DA SILVA,FEDERAL_REPRESENTATIVE,PSB
4047,EVANDRO FONTINELE,FEDERAL_REPRESENTATIVE,PSB
4048,ORLANDO MENGATTI FILHO,FEDERAL_REPRESENTATIVE,PSB
4050,WILLIAM GABRIEL CALLEGARO,FEDERAL_REPRESENTATIVE,PSB
4051,ELIAS DE SISTO,FEDERAL_REPRESENTATIVE,PSB
4052,CIBELE FRAGOSO BOTELHO,FEDERAL_REPRESENTATIVE,PSB
4054,NELSON XIMENES JUNIOR,FEDERAL_REPRESENTATIVE,PSB
4055,FLÁVIO ROBERTO DE SOUZA SANT ANNA,FEDERAL_REPRESENTATIVE,PSB
4056,RIVANDA OLIVEIRA RIELI,FEDERAL_REPRESENTATIVE,PSB
4057,RODRIGO ALMEIDA PASSOS,FEDERAL_REPRESENTATIVE,PSB
4058,ECLAIR PIRES DE SOUZA,FEDERAL_REPRESENTATIVE,PSB
4060,EDSON FRANCISCO DE SANTANA,FEDERAL_REPRESENTATIVE,PSB
4061,VANESSSA FERREIRA MARCELO LAURINDO,FEDERAL_REPRESENTATIVE,PSB
4063,MARIA JOSÉ DOS SANTOS CHAVES,FEDERAL_REPRESENTATIVE,PSB
4064,WAGNER RUBINELLI,FEDERAL_REPRESENTATIVE,PSB
4065,ARIADNA THALIA DA SILVA ARANTES,FEDERAL_REPRESENTATIVE,PSB
4066,NILTON LOURENÇO CANDIDO,FEDERAL_REPRESENTATIVE,PSB
4068,CARLOS PIRES DE LIMA,FEDERAL_REPRESENTATIVE,PSB
4070,FABIO DEFOURNY MARTINS,FEDERAL_REPRESENTATIVE,PSB
4071,JOSÉ FLORIANO DE ARAUJO JUNIOR,FEDERAL_REPRESENTATIVE,PSB
4073,IDÁRITONIO MARINHO DE JESUS,FEDERAL_REPRESENTATIVE,PSB
4075,FRANCINA SOUZA DRUMOND,FEDERAL_REPRESENTATIVE,PSB
4077,FRANCISCO PEREIRA DE SOUSA FILHO,FEDERAL_REPRESENTATIVE,PSB
4078,NAZARÉ BATISTA BRAGA,FEDERAL_REPRESENTATIVE,PSB
4080,MARCO AURELIO UBIALI,FEDERAL_REPRESENTATIVE,PSB
4087,JULIO CESAR DE LIMA MORAES,FEDERAL_REPRESENTATIVE,PSB
4088,AMILTON AUGUSTO DA SILVA JUNIOR,FEDERAL_REPRESENTATIVE,PSB
4089,DANIEL AUGUSTO SILVA CURY,FEDERAL_REPRESENTATIVE,PSB
4090,VANESSA CRISTINA DE ROSSI,FEDERAL_REPRESENTATIVE,PSB
4093,JOÃO AFONSO SOLIS,FEDERAL_REPRESENTATIVE,PSB
4094,GETULIO PEREIRA SERPA,FEDERAL_REPRESENTATIVE,PSB
4097,WILLIAM SILVA DAS MERCES,FEDERAL_REPRESENTATIVE,PSB
4098,SEVERINO FRANCISCO DA COSTA,FEDERAL_REPRESENTATIVE,PSB
4099,DEMERSON DIAS,FEDERAL_REPRESENTATIVE,PSB
4300,JÚLIO CESAR FERRAZ VIEIRA,FEDERAL_REPRESENTATIVE,PV
4310,PATRÍCIA SIMÕES VEDRANO,FEDERAL_REPRESENTATIVE,PV
4318,HENRI HAIM ESSES,FEDERAL_REPRESENTATIVE,PV
4330,WILSON GRASSI JÚNIOR,FEDERAL_REPRESENTATIVE,PV
4334,RICARDO BRUNO MELENCHON,FEDERAL_REPRESENTATIVE,PV
4342,RAUL THAME DE TOLEDO ALMEIDA,FEDERAL_REPRESENTATIVE,PV
4343,MARIA REGINA GONÇALVES,FEDERAL_REPRESENTATIVE,PV
4344,ADALBERTO FELICIO MALUF FILHO,FEDERAL_REPRESENTATIVE,PV
4355,JOSÉ RIBAMAR PIAUILINO DE SOUSA,FEDERAL_REPRESENTATIVE,PV
4366,MÔNICA GABRIELA BUAVA DE FREITAS,FEDERAL_REPRESENTATIVE,PV
4377,MÁRCIA REBESCHINI PATELLA DA SILVA,FEDERAL_REPRESENTATIVE,PV
4388,RALF SANTOS NAURE,FEDERAL_REPRESENTATIVE,PV
4400,ROSANGELA MARIA WOLFF DE QUADROS MORO,FEDERAL_REPRESENTATIVE,UNIÃO
4401,MARCELA DE CARVALHO NORA,FEDERAL_REPRESENTATIVE,UNIÃO
4402,EDIVAM CAMPOS DE ALBUQUERQUE,FEDERAL_REPRESENTATIVE,UNIÃO
4403,ANA CRISTINA ELIAS LOURENÇO,FEDERAL_REPRESENTATIVE,UNIÃO
4404,GIVANILSE DOS SANTOS,FEDERAL_REPRESENTATIVE,UNIÃO
4405,PAULO SERGIO SOARES DA SILVA,FEDERAL_REPRESENTATIVE,UNIÃO
4406,FRANCIELLE EYRE DE OLIVEIRA TRIANI,FEDERAL_REPRESENTATIVE,UNIÃO
4407,FELIPE BECARI COMENALE,FEDERAL_REPRESENTATIVE,UNIÃO
4408,ELIAS ANTONIO NETO,FEDERAL_REPRESENTATIVE,UNIÃO
4409,RICARDO MURILO COGHI,FEDERAL_REPRESENTATIVE,UNIÃO
4410,PAULO SERGIO ABOU ANNI,FEDERAL_REPRESENTATIVE,UNIÃO
4411,DAVID BEZERRA RIBEIRO SOARES,FEDERAL_REPRESENTATIVE,UNIÃO
4412,ESTER LOPES DE SOUZA FLOR,FEDERAL_REPRESENTATIVE,UNIÃO
4413,ALEX DOS REIS,FEDERAL_REPRESENTATIVE,UNIÃO
4414,JULIANA DE PAULA LOURO TENÓRIO,FEDERAL_REPRESENTATIVE,UNIÃO
4415,JOSÉ ADÃO DA COSTA,FEDERAL_REPRESENTATIVE,UNIÃO
4416,LUSINEIDE NEVES BARRETO,FEDERAL_REPRESENTATIVE,UNIÃO
4417,MARIA AUGUSTA FERREIRA FONSECA,FEDERAL_REPRESENTATIVE,UNIÃO
4418,MANOEL DAVID KORN DE CARVALHO,FEDERAL_REPRESENTATIVE,UNIÃO
4419,ALEXANDRE MANOEL LEME,FEDERAL_REPRESENTATIVE,UNIÃO
4420,SILVIO FELIX DA SILVA,FEDERAL_REPRESENTATIVE,UNIÃO
4421,LIGIA LIMA DOS SANTOS,FEDERAL_REPRESENTATIVE,UNIÃO
4422,SANDRA REGINA CARBONE TADEU MUDALEN,FEDERAL_REPRESENTATIVE,UNIÃO
4423,RODRIGO MEIRA BRITO,FEDERAL_REPRESENTATIVE,UNIÃO
4424,JAQUELINE DOMINGOS SAVIO MARTINS DO NASCIMENTO,FEDERAL_REPRESENTATIVE,UNIÃO
4425,ALEXANDRE LEITE DA SILVA,FEDERAL_REPRESENTATIVE,UNIÃO
4426,MAYRA LARISSA COSTA MIRANDA,FEDERAL_REPRESENTATIVE,UNIÃO
4427,REINALDO MONTEIRO DA SILVA,FEDERAL_REPRESENTATIVE,UNIÃO
4428,FABIO DE SALLES MEIRELLES NETO,FEDERAL_REPRESENTATIVE,UNIÃO
4430,LAIR MOURA SALA MALAVILA JUSEVICIUS,FEDERAL_REPRESENTATIVE,UNIÃO
4431,LUIS ANTONIO DE LIMA CLEMENTE,FEDERAL_REPRESENTATIVE,UNIÃO
4432,ALEX MACEDO DE SOUZA,FEDERAL_REPRESENTATIVE,UNIÃO
4433,KIM PATROCA KATAGUIRI,FEDERAL_REPRESENTATIVE,UNIÃO
4434,DOUGLAS DE PAULO VIEGAS,FEDERAL_REPRESENTATIVE,UNIÃO
4436,REINALDO DE SOUZA ALGUZ,FEDERAL_REPRESENTATIVE,UNIÃO
4440,FERNANDO JOSE DE SOUZA MARANGONI,FEDERAL_REPRESENTATIVE,UNIÃO
4441,CAIO AUGUSTO SILVA DOS SANTOS,FEDERAL_REPRESENTATIVE,UNIÃO
4442,NERIA LUCIO BUZATTO,FEDERAL_REPRESENTATIVE,UNIÃO
4443,INES NANY RODRIGUES DA SILVA,FEDERAL_REPRESENTATIVE,UNIÃO
4444,ROBERTO SEBASTIÃO PETERNELLI JUNIOR,FEDERAL_REPRESENTATIVE,UNIÃO
4445,JOSE CARLOS OROSCO,FEDERAL_REPRESENTATIVE,UNIÃO
4446,HAMILTON BERNARDES JUNIOR,FEDERAL_REPRESENTATIVE,UNIÃO
4447,JOSE ROBERTO BARBOSA DE SOUZA,FEDERAL_REPRESENTATIVE,UNIÃO
4448,EDUARDO SANASSAR FONSECA,FEDERAL_REPRESENTATIVE,UNIÃO
4449,ODECIO BRAGA DE LOUREDO FILHO,FEDERAL_REPRESENTATIVE,UNIÃO
4450,EUGENIO JOSÉ ZULIANI,FEDERAL_REPRESENTATIVE,UNIÃO
4451,ELZA NUNES MACHADO GALVÃO,FEDERAL_REPRESENTATIVE,UNIÃO
4452,NILSON BONOME,FEDERAL_REPRESENTATIVE,UNIÃO
4453,RAQUEL VIEIRA DOS SANTOS,FEDERAL_REPRESENTATIVE,UNIÃO
4454,FABIO DIAS DE OLIVEIRA,FEDERAL_REPRESENTATIVE,UNIÃO
4455,RUBENS ALBERTO GATTI NUNES,FEDERAL_REPRESENTATIVE,UNIÃO
4456,FERNANDO CAPEZ,FEDERAL_REPRESENTATIVE,UNIÃO
4457,PAULA DIAS DE LA FUENTE,FEDERAL_REPRESENTATIVE,UNIÃO
4460,VITOR NARESSI NETTO,FEDERAL_REPRESENTATIVE,UNIÃO
4467,RODRIGO ADRIANO DA SILVA,FEDERAL_REPRESENTATIVE,UNIÃO
4469,CLOVIS BASILIO DOS SANTOS,FEDERAL_REPRESENTATIVE,UNIÃO
4470,NICOLINO BOZZELLA JUNIOR,FEDERAL_REPRESENTATIVE,UNIÃO
4471,RICARDO DA SILVA SAIBRO,FEDERAL_REPRESENTATIVE,UNIÃO
4472,VIVIANE SOARES DE OLIVEIRA ALVES,FEDERAL_REPRESENTATIVE,UNIÃO
4474,DEBORA ELOISA JUSTINO,FEDERAL_REPRESENTATIVE,UNIÃO
4475,JANDIRA DE MENEZES CREPALDI,FEDERAL_REPRESENTATIVE,UNIÃO
4477,ADRIANO ELI CORREA,FEDERAL_REPRESENTATIVE,UNIÃO
4478,CAROLINE DO AMPARO CERQUEIRA,FEDERAL_REPRESENTATIVE,UNIÃO
4480,ANTONIO GOULART DOS REIS,FEDERAL_REPRESENTATIVE,UNIÃO
4484,JEFFERSON LUIZ PEREIRA DA SILVA,FEDERAL_REPRESENTATIVE,UNIÃO
4488,CRISTIANO MOREIRA PINTO BERALDO,FEDERAL_REPRESENTATIVE,UNIÃO
4490,MARCOS GUERRA,FEDERAL_REPRESENTATIVE,UNIÃO
4499,DELBIO CAMARGO TERUEL,FEDERAL_REPRESENTATIVE,UNIÃO
4500,CARLOS HENRIQUE FOCESI SAMPAIO,FEDERAL_REPRESENTATIVE,PSDB
4501,RICHARD PORTO DE ROSA,FEDERAL_REPRESENTATIVE,PSDB
4504,MARIA APARECIDA DE SOUZA COSTA SILVA,FEDERAL_REPRESENTATIVE,PSDB
4505,GUILHERME DE SOUZA GOMES,FEDERAL_REPRESENTATIVE,PSDB
4507,FÁBIO NOVAIS MAGALHÃES,FEDERAL_REPRESENTATIVE,PSDB
4508,ELTON FRANCISCO DE BRITO,FEDERAL_REPRESENTATIVE,PSDB
4510,VITOR LIPPI,FEDERAL_REPRESENTATIVE,PSDB
4511,CHUKS ILOEGBUNAM,FEDERAL_REPRESENTATIVE,PSDB
4512,LUIS FERNANDO DE SOUZA,FEDERAL_REPRESENTATIVE,PSDB
4515,EDUARDO PEDROSA CURY,FEDERAL_REPRESENTATIVE,PSDB
4517,ANA CLAUDIA CARLETTO,FEDERAL_REPRESENTATIVE,PSDB
4518,ALEXANDRE DE ALCANTARA,FEDERAL_REPRESENTATIVE,PSDB
4519,MARCIO CECCHETTINI,FEDERAL_REPRESENTATIVE,PSDB
4520,IVAN RENATO DE LIMA,FEDERAL_REPRESENTATIVE,PSDB
4521,MARCOS ANTONIO DE ARAUJO,FEDERAL_REPRESENTATIVE,PSDB
4522,MARCELO PORFIRIO DA SILVA,FEDERAL_REPRESENTATIVE,PSDB
4523,ALEXSSANDRO BUSSOLA,FEDERAL_REPRESENTATIVE,PSDB
4525,EDISON IWAO KURAMOTO,FEDERAL_REPRESENTATIVE,PSDB
4527,ALEXANDRE GLUSKOSKI VENEGAS,FEDERAL_REPRESENTATIVE,PSDB
4530,MONICA APARECIDA CALAZANS,FEDERAL_REPRESENTATIVE,PSDB
4532,FABIO SOARES DE OLIVEIRA,FEDERAL_REPRESENTATIVE,PSDB
4533,PAULO ALEXANDRE PEREIRA BARBOSA,FEDERAL_REPRESENTATIVE,PSDB
4537,ERIKA ROBERTA DOS SANTOS OLIVETTI JACOMINI,FEDERAL_REPRESENTATIVE,PSDB
4538,JOÃO BATISTA DE OLIVEIRA,FEDERAL_REPRESENTATIVE,PSDB
4540,SONIA MARIA DELFINO,FEDERAL_REPRESENTATIVE,PSDB
4544,ADRIANA GLEDYS ZINK,FEDERAL_REPRESENTATIVE,PSDB
4545,JOSÉ SERRA,FEDERAL_REPRESENTATIVE,PSDB
4546,MARINA CORREIA DA SILVA,FEDERAL_REPRESENTATIVE,PSDB
4547,FREDERICO AUGUSTO ARANTES MACHADO,FEDERAL_REPRESENTATIVE,PSDB
4550,MARIA REGINA LEME PRADO,FEDERAL_REPRESENTATIVE,PSDB
4551,VANDERLEI MACRIS,FEDERAL_REPRESENTATIVE,PSDB
4553,RAQUEL BARBOSA DOS SANTOS,FEDERAL_REPRESENTATIVE,PSDB
4555,JOICE CRISTINA HASSELMANN,FEDERAL_REPRESENTATIVE,PSDB
4557,JONATHAN CRISTIANO RODRIGUES DA SILVA SALES,FEDERAL_REPRESENTATIVE,PSDB
4558,CARLA GUIDINI SANTAGUITA NEGRINI,FEDERAL_REPRESENTATIVE,PSDB
4563,JOÃO ROGÉRIO RODRIGUES VICARI,FEDERAL_REPRESENTATIVE,PSDB
4565,JOSÉ RICARDO ALVARENGA TRIPOLI,FEDERAL_REPRESENTATIVE,PSDB
4567,ROSSIELI SOARES DA SILVA,FEDERAL_REPRESENTATIVE,PSDB
4568,CESAR RICARDO DOS SANTOS FERREIRA,FEDERAL_REPRESENTATIVE,PSDB
4569,JOAO NAVES NETO,FEDERAL_REPRESENTATIVE,PSDB
4570,DANIELE LUCI CARDOSO BARBOSA FRANCO,FEDERAL_REPRESENTATIVE,PSDB
4572,SILVIA SAMPAIO SALES SANTOS,FEDERAL_REPRESENTATIVE,PSDB
4577,ROSÂNGELA MARIA RIZZOLO CAMOLESE,FEDERAL_REPRESENTATIVE,PSDB
4578,VERA LUCIA GOMES FERREIRA PALMEZANO,FEDERAL_REPRESENTATIVE,PSDB
4580,SAMUEL MOREIRA DA SILVA JUNIOR,FEDERAL_REPRESENTATIVE,PSDB
4585,ANDRÉ SACCO JUNIOR,FEDERAL_REPRESENTATIVE,PSDB
4586,JOSÉ ANIBAL PERES DE PONTES,FEDERAL_REPRESENTATIVE,PSDB
4590,ERIKA FERNANDA MATOS DOS SANTOS,FEDERAL_REPRESENTATIVE,PSDB
4599,HAROLD THAU,FEDERAL_REPRESENTATIVE,PSDB
5000,SÂMIA DE SOUZA BOMFIM,FEDERAL_REPRESENTATIVE,PSOL
5001,RAUL CAMPOS NASCIMENTO,FEDERAL_REPRESENTATIVE,PSOL
5005,ROSEMEIRE MARQUES RIBEIRO ARCHANGELO,FEDERAL_REPRESENTATIVE,PSOL
5009,ALICE RIBEIRO CORDEIRO DE BARROS,FEDERAL_REPRESENTATIVE,PSOL
5010,GUILHERME CASTRO BOULOS,FEDERAL_REPRESENTATIVE,PSOL
5011,ANTÔNIO OCILIO VASCONCELOS DA SILVA,FEDERAL_REPRESENTATIVE,PSOL
5012,HENRIQUE CARLOS PARRA PARRA FILHO,FEDERAL_REPRESENTATIVE,PSOL
5013,FABIO JOSÉ RODRIGUES DE MELLO,FEDERAL_REPRESENTATIVE,PSOL
5014,ESTHEFANIA ROBERTA DE OLIVEIRA,FEDERAL_REPRESENTATIVE,PSOL
5017,MÁRCIO LEANDRO CENTENORIO,FEDERAL_REPRESENTATIVE,PSOL
5020,LUZIANE DIAS SIMÃO,FEDERAL_REPRESENTATIVE,PSOL
5021,LUIZA ERUNDINA DE SOUSA,FEDERAL_REPRESENTATIVE,PSOL
5023,FERNANDA SCHLIC GARCIA,FEDERAL_REPRESENTATIVE,PSOL
5025,LUCILIO FERREIRA DA SILVA,FEDERAL_REPRESENTATIVE,PSOL
5029,AGOSTINHO FERREIRA GOMES,FEDERAL_REPRESENTATIVE,PSOL
5030,ALVARO EXPEDITO JERONYMO,FEDERAL_REPRESENTATIVE,PSOL
5033,VLADIMIR PINHEIRO SAFATLE,FEDERAL_REPRESENTATIVE,PSOL
5037,SUELI ALVES,FEDERAL_REPRESENTATIVE,PSOL
5040,MARIA ELI FERNANDES DOS SANTOS MANIÇOBA,FEDERAL_REPRESENTATIVE,PSOL
5042,RAFAEL PACHECO ALQUEZAR,FEDERAL_REPRESENTATIVE,PSOL
5044,FLAVIO CASIMIRO DE SOUSA,FEDERAL_REPRESENTATIVE,PSOL
5050,IVAN VALENTE,FEDERAL_REPRESENTATIVE,PSOL
5051,MARIA APARECIDA FAUSTINO FERNANDES,FEDERAL_REPRESENTATIVE,PSOL
5055,GUILHERME PRADO ALMEIDA DE SOUZA,FEDERAL_REPRESENTATIVE,PSOL
5060,ANTONIO FRANCISCO DA SILVA ARAUJO,FEDERAL_REPRESENTATIVE,PSOL
5063,CLAUDIO JOSÉ MACHADO,FEDERAL_REPRESENTATIVE,PSOL
5065,ALBERTINO FERREIRA DE OLIVEIRA,FEDERAL_REPRESENTATIVE,PSOL
5066,ROBSON SILVÉRIO DA SILVA,FEDERAL_REPRESENTATIVE,PSOL
5067,FLÁVIO SILVA FILHO,FEDERAL_REPRESENTATIVE,PSOL
5068,SIMONY CRISTINA TEIXEIRA DOS ANJOS,FEDERAL_REPRESENTATIVE,PSOL
5070,ERIKA SANTOS SILVA,FEDERAL_REPRESENTATIVE,PSOL
5075,DYEGO RAFAEL BARBOSA SÉRVOLO,FEDERAL_REPRESENTATIVE,PSOL
5077,WALTECY ALVES DOS SANTOS,FEDERAL_REPRESENTATIVE,PSOL
5078,JOÃO PAULO RILLO,FEDERAL_REPRESENTATIVE,PSOL
5080,ADÉRITO CÁSSIO DE ASSIS DUTRA,FEDERAL_REPRESENTATIVE,PSOL
5088,SÔNIA BONE DE SOUSA SILVA SANTOS,FEDERAL_REPRESENTATIVE,PSOL
5089,LUCIENE CAVALCANTE DA SILVA,FEDERAL_REPRESENTATIVE,PSOL
5090,RICARDO URIZZI CARVALHO,FEDERAL_REPRESENTATIVE,PSOL
5099,PAULA APARECIDA CARVALHO,FEDERAL_REPRESENTATIVE,PSOL
5100,RENATO FERREIRA DA SILVA,FEDERAL_REPRESENTATIVE,PATRIOTA
5101,TERESINHA DE CARVALHO,FEDERAL_REPRESENTATIVE,PATRIOTA
5102,LEANDRO AUGUSTO DO AMARAL,FEDERAL_REPRESENTATIVE,PATRIOTA
5103,LUCIANA CUNHA,FEDERAL_REPRESENTATIVE,PATRIOTA
5104,ELISANGELA VIEIRA FERREIRA,FEDERAL_REPRESENTATIVE,PATRIOTA
5105,CARLOS ANTONIO FERREIRA DOS SANTOS,FEDERAL_REPRESENTATIVE,PATRIOTA
5107,VALDIR ANTONIO MASSUCATO,FEDERAL_REPRESENTATIVE,PATRIOTA
5108,EDVALDO DE OLIVEIRA PAULA,FEDERAL_REPRESENTATIVE,PATRIOTA
5109,EMERSON LUIZ DA CRUZ,FEDERAL_REPRESENTATIVE,PATRIOTA
5110,MARCOS JULIANO FERREIRA,FEDERAL_REPRESENTATIVE,PATRIOTA
5111,SINVAL MALHEIROS PINTO JUNIOR,FEDERAL_REPRESENTATIVE,PATRIOTA
5112,JOSÉ ANTONIO DE GÓES FILHO,FEDERAL_REPRESENTATIVE,PATRIOTA
5113,ANDRE HENRIQUE BUENO DE OLIVEIRA,FEDERAL_REPRESENTATIVE,PATRIOTA
5114,FÁBIO SARTORI MANFRINATO,FEDERAL_REPRESENTATIVE,PATRIOTA
5115,JESSICA VILOCANIA SEVERINO,FEDERAL_REPRESENTATIVE,PATRIOTA
5116,REINALDO GUIMARÃES MOTA,FEDERAL_REPRESENTATIVE,PATRIOTA
5117,RONALDO PEREIRA COSTA,FEDERAL_REPRESENTATIVE,PATRIOTA
5118,MARCELO RODRIGUES JUNIOR,FEDERAL_REPRESENTATIVE,PATRIOTA
5119,MICHEL ARAUJO SILVA FIGUEREDO,FEDERAL_REPRESENTATIVE,PATRIOTA
5120,FERNANDA ALVES SILVA,FEDERAL_REPRESENTATIVE,PATRIOTA
5121,TIOKI OGUSUKA,FEDERAL_REPRESENTATIVE,PATRIOTA
5122,VITOR LEONARDO SANTOS VARCILIO,FEDERAL_REPRESENTATIVE,PATRIOTA
5123,FLAVIO SILVA DE FREITAS,FEDERAL_REPRESENTATIVE,PATRIOTA
5124,APARECIDA SOUZA LIBERALINO ALVES,FEDERAL_REPRESENTATIVE,PATRIOTA
5125,EDUARDO VALERIANO DOS SANTOS,FEDERAL_REPRESENTATIVE,PATRIOTA
5127,JORGE HERMES GUIMARÃES,FEDERAL_REPRESENTATIVE,PATRIOTA
5129,RUZINON SILVA,FEDERAL_REPRESENTATIVE,PATRIOTA
5130,NOILTON SILVESTRE RAMOS,FEDERAL_REPRESENTATIVE,PATRIOTA
5131,TIAGO DOS SANTOS LIRA,FEDERAL_REPRESENTATIVE,PATRIOTA
5132,AMANDA SANTOS DA SILVA,FEDERAL_REPRESENTATIVE,PATRIOTA
5133,SÉRGIO AUGUSTO SILVA,FEDERAL_REPRESENTATIVE,PATRIOTA
5135,PATRÍCIA MARIA DA SILVA,FEDERAL_REPRESENTATIVE,PATRIOTA
5138,ARMANDO INFANTI JUNIOR,FEDERAL_REPRESENTATIVE,PATRIOTA
5140,ALESSANDRA RUDOLPHO STRINGHETA BARBOSA,FEDERAL_REPRESENTATIVE,PATRIOTA
